January - December 2023 Contiguous U.S. County Maximum Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
KS-191,Sumner County,Kansas,71.9,2.7,118,69.2
KS-193,Thomas County,Kansas,66.9,1.8,102,65.1
KS-195,Trego County,Kansas,68.7,1.9,105,66.7
KS-197,Wabaunsee County,Kansas,68.9,3.7,125,65.2
KS-199,Wallace County,Kansas,66.8,1.9,96,65
KS-201,Washington County,Kansas,66.8,2.4,116,64.4
KS-203,Wichita County,Kansas,68,1.7,96,66.3
KS-205,Wilson County,Kansas,70.6,2.5,117,68.1
KS-207,Woodson County,Kansas,69.9,2.8,118,67.1
KS-209,Wyandotte County,Kansas,68.4,3.6,127,64.8
KY-001,Adair County,Kentucky,69.3,2,115,67.3
KY-003,Allen County,Kentucky,71.1,2,118,69.1
KY-005,Anderson County,Kentucky,69.5,3.9,129,65.6
KY-007,Ballard County,Kentucky,71,3.2,128,67.8
KY-009,Barren County,Kentucky,71.1,2.2,122,68.9
KY-011,Bath County,Kentucky,68.2,2.3,117,66
KY-013,Bell County,Kentucky,68.1,2.1,120,66.1
KY-015,Boone County,Kentucky,67,3.4,128,63.6
KY-017,Bourbon County,Kentucky,68.4,3.2,127,65.2
KY-019,Boyd County,Kentucky,69,3.3,128,65.8
KY-021,Boyle County,Kentucky,68.7,3.1,128,65.6
KY-023,Bracken County,Kentucky,67.4,2.8,127,64.6
KY-025,Breathitt County,Kentucky,69.6,2.4,124,67.2
KY-027,Breckinridge County,Kentucky,68.8,1.9,114,66.9
KY-029,Bullitt County,Kentucky,69.6,3.2,127,66.4
KY-031,Butler County,Kentucky,70.3,2.2,121,68.1
KY-033,Caldwell County,Kentucky,70.6,2.6,124,67.9
KY-035,Calloway County,Kentucky,70.4,1.4,107,69
KY-037,Campbell County,Kentucky,67.7,3.5,128,64.2
KY-039,Carlisle County,Kentucky,71.2,3.1,127,68.1
KY-041,Carroll County,Kentucky,67.8,2.9,126,64.9
KY-043,Carter County,Kentucky,68.4,2.7,124,65.7
KY-045,Casey County,Kentucky,68.2,2.2,118,66
KY-047,Christian County,Kentucky,70.8,2.6,124,68.2
KY-049,Clark County,Kentucky,68.8,3.2,127,65.7
KY-051,Clay County,Kentucky,69.5,2.5,127,67
KY-053,Clinton County,Kentucky,69.3,1.8,111,67.6
KY-055,Crittenden County,Kentucky,69.8,2.3,117,67.5
KY-057,Cumberland County,Kentucky,70.5,1.8,114,68.7
KY-059,Daviess County,Kentucky,69.3,2.1,119,67.2
KY-061,Edmonson County,Kentucky,70.8,2.5,123,68.3
KY-063,Elliott County,Kentucky,68.5,2.3,122,66.1
KY-065,Estill County,Kentucky,69.1,2.5,122,66.6
KY-067,Fayette County,Kentucky,68.9,3.9,129,65
KY-069,Fleming County,Kentucky,67.6,2.2,116,65.5
KY-071,Floyd County,Kentucky,69.6,2.2,120,67.4
KY-073,Franklin County,Kentucky,69.2,3.7,129,65.5
KY-075,Fulton County,Kentucky,71.3,2.4,123,68.9
KY-077,Gallatin County,Kentucky,67.7,3,127,64.7
KY-079,Garrard County,Kentucky,68.9,3.1,128,65.8
KY-081,Grant County,Kentucky,67.5,3.1,126,64.3
KY-083,Graves County,Kentucky,70.9,2.5,123,68.4
KY-085,Grayson County,Kentucky,69.8,2.4,121,67.4
KY-087,Green County,Kentucky,70,2.4,122,67.6
KY-089,Greenup County,Kentucky,68.5,3.2,128,65.3
KY-091,Hancock County,Kentucky,68.3,1.3,105,67
KY-093,Hardin County,Kentucky,69.2,2.7,125,66.5
KY-095,Harlan County,Kentucky,66.8,2.7,128,64.1
KY-097,Harrison County,Kentucky,68,3,126,65
KY-099,Hart County,Kentucky,70.3,2.5,124,67.8
KY-101,Henderson County,Kentucky,69.1,2.2,119,67
KY-103,Henry County,Kentucky,68,3,127,65
KY-105,Hickman County,Kentucky,71.3,2.8,127,68.5
KY-107,Hopkins County,Kentucky,70.6,2.9,125,67.7
KY-109,Jackson County,Kentucky,68.3,2.5,122,65.8
KY-111,Jefferson County,Kentucky,69.1,3,127,66.2
KY-113,Jessamine County,Kentucky,69.2,3.9,129,65.4
KY-115,Johnson County,Kentucky,69.3,2.3,122,67
KY-117,Kenton County,Kentucky,67.2,3.5,128,63.7
KY-119,Knott County,Kentucky,68.7,2.2,122,66.5
KY-121,Knox County,Kentucky,69.3,2.2,122,67.1
KY-123,Larue County,Kentucky,69.3,2.7,126,66.6
KY-125,Laurel County,Kentucky,68.9,2.4,122,66.6
KY-127,Lawrence County,Kentucky,69.3,2.8,127,66.5
KY-129,Lee County,Kentucky,69.3,2.3,121,67.1
KY-131,Leslie County,Kentucky,68.9,2.6,128,66.3
KY-133,Letcher County,Kentucky,67.7,2.3,124,65.5
KY-135,Lewis County,Kentucky,67.6,2.4,123,65.2
KY-137,Lincoln County,Kentucky,68.1,2.5,122,65.6
KY-139,Livingston County,Kentucky,70.2,2.4,119,67.8
KY-141,Logan County,Kentucky,70,1.5,109,68.5
KY-143,Lyon County,Kentucky,70.6,2.3,117,68.3
KY-145,McCracken County,Kentucky,71.1,3.2,127,67.9
KY-147,McCreary County,Kentucky,68.5,1.8,113,66.6
KY-149,McLean County,Kentucky,70.1,2.7,125,67.4
KY-151,Madison County,Kentucky,69,3,128,66
KY-153,Magoffin County,Kentucky,69.1,2.3,121,66.8
KY-155,Marion County,Kentucky,69.2,2.7,127,66.4
KY-157,Marshall County,Kentucky,70.7,2.1,116,68.6
KY-159,Martin County,Kentucky,69.7,2.6,124,67.1
KY-161,Mason County,Kentucky,67.3,2.4,121,64.8
KY-163,Meade County,Kentucky,68.8,2.4,123,66.4
KY-165,Menifee County,Kentucky,68.1,2.1,117,66
KY-167,Mercer County,Kentucky,69.3,3.7,129,65.6
KY-169,Metcalfe County,Kentucky,70.3,2.1,118,68.2
KY-171,Monroe County,Kentucky,70.9,1.9,115,69
KY-173,Montgomery County,Kentucky,68.5,2.8,123,65.7
KY-175,Morgan County,Kentucky,68.6,2.1,116,66.6
KY-177,Muhlenberg County,Kentucky,70.2,2.4,122,67.9
KY-179,Nelson County,Kentucky,69.6,3.2,127,66.4
KY-181,Nicholas County,Kentucky,67.9,2.7,124,65.2
KY-183,Ohio County,Kentucky,69.7,2.3,121,67.4
KY-185,Oldham County,Kentucky,68,2.7,122,65.3
KY-187,Owen County,Kentucky,68,3.2,127,64.8
KY-189,Owsley County,Kentucky,69.5,2.4,122,67.1
KY-191,Pendleton County,Kentucky,67.7,3.1,127,64.6
KY-193,Perry County,Kentucky,69.2,2.4,126,66.8
KY-195,Pike County,Kentucky,69.2,2.3,122,66.8
KY-197,Powell County,Kentucky,68.9,2.4,122,66.4
KY-199,Pulaski County,Kentucky,68.5,2,118,66.5
KY-201,Robertson County,Kentucky,67.7,2.7,126,65
KY-203,Rockcastle County,Kentucky,68.2,2.4,123,65.8
KY-205,Rowan County,Kentucky,67.6,1.8,111,65.8
KY-207,Russell County,Kentucky,69,1.8,114,67.2
KY-209,Scott County,Kentucky,68.5,3.6,129,64.9
KY-211,Shelby County,Kentucky,68.6,3.3,127,65.3
KY-213,Simpson County,Kentucky,70.6,2,118,68.6
KY-215,Spencer County,Kentucky,69.2,3.3,127,65.9
KY-217,Taylor County,Kentucky,69,2.3,118,66.8
KY-219,Todd County,Kentucky,70.1,1.8,114,68.3
KY-221,Trigg County,Kentucky,70.8,2.2,118,68.6
KY-223,Trimble County,Kentucky,67.7,2.8,126,64.9
KY-225,Union County,Kentucky,69.3,2.1,117,67.1
KY-227,Warren County,Kentucky,71.1,2.3,121,68.8
KY-229,Washington County,Kentucky,69.4,3.4,128,66
KY-231,Wayne County,Kentucky,68.7,1.7,113,67
KY-233,Webster County,Kentucky,69.9,2.6,124,67.3
KY-235,Whitley County,Kentucky,68.8,1.8,115,67
KY-237,Wolfe County,Kentucky,68.8,2.2,119,66.6
KY-239,Woodford County,Kentucky,69.5,4.2,129,65.3
LA-001,Acadia Parish,Louisiana,81,2.3,127,78.6
LA-003,Allen Parish,Louisiana,80.5,2.2,127,78.3
LA-005,Ascension Parish,Louisiana,81.5,3.4,129,78.1
LA-007,Assumption Parish,Louisiana,81.4,3.3,129,78.1
LA-009,Avoyelles Parish,Louisiana,80.4,2.3,128,78.1
LA-011,Beauregard Parish,Louisiana,81.1,3.3,129,77.8
LA-013,Bienville Parish,Louisiana,78.8,3.1,127,75.7
LA-015,Bossier Parish,Louisiana,78.4,2.6,124,75.9
LA-017,Caddo Parish,Louisiana,78.9,2.8,125,76.1
LA-019,Calcasieu Parish,Louisiana,81,3.2,129,77.7
LA-021,Caldwell Parish,Louisiana,80,3.7,129,76.4
LA-023,Cameron Parish,Louisiana,80,3.1,129,77
LA-025,Catahoula Parish,Louisiana,80.5,3.3,129,77.2
LA-027,Claiborne Parish,Louisiana,77.4,2.3,121,75.1
LA-029,Concordia Parish,Louisiana,80.5,2.9,129,77.5
LA-031,De Soto Parish,Louisiana,79.3,2.7,127,76.6
LA-033,East Baton Rouge Parish,Louisiana,80.9,2.8,128,78.1
LA-035,East Carroll Parish,Louisiana,78.7,3.3,128,75.4
LA-037,East Feliciana Parish,Louisiana,80.2,2.4,128,77.8
LA-039,Evangeline Parish,Louisiana,80.5,2.2,127,78.3
LA-041,Franklin Parish,Louisiana,80.3,3.8,129,76.5
LA-043,Grant Parish,Louisiana,80,2.6,127,77.3
LA-045,Iberia Parish,Louisiana,80.8,3.2,129,77.6
LA-047,Iberville Parish,Louisiana,81.3,3.1,129,78.2
LA-049,Jackson Parish,Louisiana,79,3.4,128,75.5
LA-051,Jefferson Parish,Louisiana,80.4,3,129,77.4
LA-053,Jefferson Davis Parish,Louisiana,80.5,2,125,78.5
LA-055,Lafayette Parish,Louisiana,81.5,3.2,129,78.3
LA-057,Lafourche Parish,Louisiana,80.6,2.8,129,77.7
LA-059,La Salle Parish,Louisiana,80.4,3.2,129,77.2
LA-061,Lincoln Parish,Louisiana,78.2,3.1,126,75.1
LA-063,Livingston Parish,Louisiana,81.2,3.2,129,78
LA-065,Madison Parish,Louisiana,79.7,3.7,129,76
LA-067,Morehouse Parish,Louisiana,78.5,3,127,75.5
LA-069,Natchitoches Parish,Louisiana,79.8,2.6,126,77.2
LA-071,Orleans Parish,Louisiana,80.3,3.6,129,76.7
LA-073,Ouachita Parish,Louisiana,79,3.3,128,75.8
LA-075,Plaquemines Parish,Louisiana,79.5,3.1,129,76.5
LA-077,Pointe Coupee Parish,Louisiana,80.7,2.4,127,78.3
LA-079,Rapides Parish,Louisiana,80.2,2.4,127,77.8
LA-081,Red River Parish,Louisiana,79.4,2.8,126,76.5
LA-083,Richland Parish,Louisiana,79.6,3.6,129,76
LA-085,Sabine Parish,Louisiana,80.2,3.1,129,77.1
LA-087,St. Bernard Parish,Louisiana,79.5,3.4,129,76.1
LA-089,St. Charles Parish,Louisiana,81.2,3.1,129,78.1
LA-091,St. Helena Parish,Louisiana,80.4,2.9,129,77.4
LA-093,St. James Parish,Louisiana,81.5,3.3,129,78.3
LA-095,St. John the Baptist Parish,Louisiana,81.4,3.2,129,78.2
LA-097,St. Landry Parish,Louisiana,80.9,2.5,128,78.4
LA-099,St. Martin Parish,Louisiana,81.4,3.2,129,78.2
LA-101,St. Mary Parish,Louisiana,80.3,3.1,129,77.2
LA-103,St. Tammany Parish,Louisiana,81,3.8,129,77.2
LA-105,Tangipahoa Parish,Louisiana,80.9,3.5,129,77.4
LA-107,Tensas Parish,Louisiana,80.2,3.5,129,76.7
LA-109,Terrebonne Parish,Louisiana,80.5,2.9,129,77.6
LA-111,Union Parish,Louisiana,78,2.7,126,75.3
LA-113,Vermilion Parish,Louisiana,80.7,2.9,129,77.7
LA-115,Vernon Parish,Louisiana,80.3,2.9,129,77.4
LA-117,Washington Parish,Louisiana,80.8,3.5,129,77.3
LA-119,Webster Parish,Louisiana,78,2.4,122,75.6
LA-121,West Baton Rouge Parish,Louisiana,81.1,2.8,129,78.3
LA-123,West Carroll Parish,Louisiana,78.5,3.2,128,75.3
LA-125,West Feliciana Parish,Louisiana,80.2,2.3,127,78
LA-127,Winn Parish,Louisiana,79.7,3,127,76.6
ME-001,Androscoggin County,Maine,57,3.1,126,53.9
ME-003,Aroostook County,Maine,51.6,3.1,124,48.5
ME-005,Cumberland County,Maine,57,2.3,118,54.7
ME-007,Franklin County,Maine,51.7,3.2,123,48.5
ME-009,Hancock County,Maine,55.9,3,124,52.9
ME-011,Kennebec County,Maine,56.7,3.2,127,53.5
ME-013,Knox County,Maine,55.1,2.4,120,52.7
ME-015,Lincoln County,Maine,56.1,2.7,124,53.3
ME-017,Oxford County,Maine,54.5,3,120,51.5
ME-019,Penobscot County,Maine,55.1,3.3,123,51.8
ME-021,Piscataquis County,Maine,52.4,3.6,125,48.8
ME-023,Sagadahoc County,Maine,56.9,2.9,125,54
ME-025,Somerset County,Maine,52.1,3.5,124,48.6
ME-027,Waldo County,Maine,55.6,2.8,123,52.8
ME-029,Washington County,Maine,55.2,3,122,52.2
ME-031,York County,Maine,57.7,2.2,116,55.5
MD-001,Allegany County,Maryland,65.5,2.7,125,62.8
MD-003,Anne Arundel County,Maryland,69,3.9,128,65.1
MD-005,Baltimore County,Maryland,67.7,4.2,129,63.5
MD-009,Calvert County,Maryland,69,3.6,129,65.4
MD-011,Caroline County,Maryland,69,3.7,128,65.3
MD-013,Carroll County,Maryland,66.4,4,129,62.5
MD-015,Cecil County,Maryland,66,2.9,123,63.2
MD-017,Charles County,Maryland,69.7,3.6,129,66.1
MD-019,Dorchester County,Maryland,70,4.4,129,65.6
MD-021,Frederick County,Maryland,66.5,3.9,129,62.6
MD-023,Garrett County,Maryland,61,3,128,58
MD-025,Harford County,Maryland,66.8,3.3,126,63.4
MD-027,Howard County,Maryland,67.7,4.4,129,63.4
MD-029,Kent County,Maryland,67.5,3,126,64.5
MD-031,Montgomery County,Maryland,67.5,4,129,63.5
MD-033,Prince George&#039;s County,Maryland,68.9,3.5,128,65.4
MD-035,Queen Anne&#039;s County,Maryland,68.1,3.2,128,64.9
MD-037,St. Mary&#039;s County,Maryland,69.5,3.7,129,65.8
MD-039,Somerset County,Maryland,69.9,4.4,128,65.6
MD-041,Talbot County,Maryland,68.7,3.6,128,65.1
MD-043,Washington County,Maryland,66.4,3.4,127,63
MD-045,Wicomico County,Maryland,70.4,4.7,129,65.7
MD-047,Worcester County,Maryland,69.1,4.1,128,65
MD-510,Baltimore City,Maryland,69.7,5.2,129,64.5
MD-511,Washington, D.C.,Washington, D.C.,68.8,3.5,128,65.2
MA-001,Barnstable County,Massachusetts,61.4,4.6,129,56.8
MA-003,Berkshire County,Massachusetts,57.9,3.1,126,54.7
MA-005,Bristol County,Massachusetts,62.6,3.8,129,58.8
MA-007,Dukes County,Massachusetts,62,4.6,128,57.4
MA-009,Essex County,Massachusetts,60.1,3,120,57.1
MA-011,Franklin County,Massachusetts,59.8,3.3,125,56.5
MA-013,Hampden County,Massachusetts,61,3.1,126,57.8
MA-015,Hampshire County,Massachusetts,60.4,2.8,123,57.6
MA-017,Middlesex County,Massachusetts,62.1,3.9,125,58.2
MA-019,Nantucket County,Massachusetts,60.2,4.7,129,55.4
MA-021,Norfolk County,Massachusetts,63,4.5,128,58.5
MA-023,Plymouth County,Massachusetts,63,4.5,129,58.4
MA-025,Suffolk County,Massachusetts,62.5,4.8,128,57.7
MA-027,Worcester County,Massachusetts,61,4.1,129,56.9
MI-001,Alcona County,Michigan,55.8,3.2,121,52.7
MI-003,Alger County,Michigan,51.9,2,113,49.8
MI-005,Allegan County,Michigan,59.9,2.1,119,57.8
MI-007,Alpena County,Michigan,56.2,3.6,125,52.6
MI-009,Antrim County,Michigan,56.3,3.6,125,52.7
MI-011,Arenac County,Michigan,57.4,2.8,119,54.6
MI-013,Baraga County,Michigan,51.7,3.1,119,48.6
MI-015,Barry County,Michigan,59.7,2.4,120,57.3
MI-017,Bay County,Michigan,58.2,2.8,120,55.3
MI-019,Benzie County,Michigan,56.5,4.6,126,51.9
MI-021,Berrien County,Michigan,60.7,2.4,122,58.2
MI-023,Branch County,Michigan,60.9,3.4,127,57.5
MI-025,Calhoun County,Michigan,60.1,2.9,123,57.2
MI-027,Cass County,Michigan,61,3,123,58
MI-029,Charlevoix County,Michigan,55.9,3.1,125,52.8
MI-031,Cheboygan County,Michigan,55.7,3.4,125,52.4
MI-033,Chippewa County,Michigan,52.5,3.2,120,49.3
MI-035,Clare County,Michigan,57.6,3.4,124,54.1
MI-037,Clinton County,Michigan,59.7,3.1,124,56.6
MI-039,Crawford County,Michigan,56.2,3.4,125,52.8
MI-041,Delta County,Michigan,53.3,2.4,116,50.9
MI-043,Dickinson County,Michigan,53.9,3.1,118,50.8
MI-045,Eaton County,Michigan,59.8,2.9,125,56.8
MI-047,Emmet County,Michigan,54.6,3.2,123,51.4
MI-049,Genesee County,Michigan,59.6,3.3,125,56.3
MI-051,Gladwin County,Michigan,58,2.9,120,55.1
MI-053,Gogebic County,Michigan,51.8,2.6,117,49.3
MI-055,Grand Traverse County,Michigan,57.3,4.5,126,52.8
MI-057,Gratiot County,Michigan,59,3,122,56
MI-059,Hillsdale County,Michigan,60.4,3.4,127,57
MI-061,Houghton County,Michigan,53.1,3.6,124,49.5
MI-063,Huron County,Michigan,57.1,3.4,125,53.7
MI-065,Ingham County,Michigan,59.7,3.3,126,56.4
MI-067,Ionia County,Michigan,59.6,2.9,124,56.6
MI-069,Iosco County,Michigan,56.7,3.1,121,53.5
MI-071,Iron County,Michigan,52.5,3,117,49.4
MI-073,Isabella County,Michigan,58.4,3.3,122,55.1
MI-075,Jackson County,Michigan,59.8,3.2,123,56.5
MI-077,Kalamazoo County,Michigan,60.3,2.4,122,57.9
MI-079,Kalkaska County,Michigan,56.8,3.9,126,52.9
MI-081,Kent County,Michigan,59.7,2.9,123,56.7
MI-083,Keweenaw County,Michigan,51.6,3.8,123,47.8
MI-085,Lake County,Michigan,57.8,2.9,125,54.8
MI-087,Lapeer County,Michigan,59,3.1,124,55.9
MI-089,Leelanau County,Michigan,55.6,4.2,125,51.4
MI-091,Lenawee County,Michigan,61.1,3.6,126,57.6
MI-093,Livingston County,Michigan,59.4,3.4,125,56.1
MI-095,Luce County,Michigan,51.3,2.1,113,49.2
MI-097,Mackinac County,Michigan,52.4,2.8,118,49.5
MI-099,Macomb County,Michigan,60.1,3.3,125,56.8
MI-101,Manistee County,Michigan,56.7,3.4,124,53.3
MI-103,Marquette County,Michigan,52.1,2.9,117,49.2
MI-105,Mason County,Michigan,56.8,2.5,118,54.3
MI-107,Mecosta County,Michigan,58.3,3.1,126,55.2
MI-109,Menominee County,Michigan,55.2,2.7,118,52.4
MI-111,Midland County,Michigan,58.7,3,120,55.7
MI-113,Missaukee County,Michigan,57.2,3.9,127,53.2
MI-115,Monroe County,Michigan,61.7,3.6,125,58.1
MI-117,Montcalm County,Michigan,58.9,3.1,123,55.8
MI-119,Montmorency County,Michigan,56.5,3.6,127,52.8
MI-121,Muskegon County,Michigan,59.8,3.7,127,56.1
MI-123,Newaygo County,Michigan,58.9,3.1,126,55.8
MI-125,Oakland County,Michigan,59.6,3.3,124,56.3
MI-127,Oceana County,Michigan,58,3.1,124,54.9
MI-129,Ogemaw County,Michigan,56.9,3.3,121,53.6
MI-131,Ontonagon County,Michigan,52.8,2.8,117,49.9
MI-133,Osceola County,Michigan,57.4,3.5,127,53.9
MI-135,Oscoda County,Michigan,56.2,3.4,124,52.8
MI-137,Otsego County,Michigan,55.7,3.7,127,52
MI-139,Ottawa County,Michigan,60.2,3.1,125,57
MI-141,Presque Isle County,Michigan,55.7,3.5,123,52.3
MI-143,Roscommon County,Michigan,57,3.6,125,53.4
MI-145,Saginaw County,Michigan,59.3,3.1,122,56.2
MI-147,St. Clair County,Michigan,59.1,3.2,124,55.9
MI-149,St. Joseph County,Michigan,61.3,3.2,123,58.1
MI-151,Sanilac County,Michigan,57.7,3.1,123,54.6
MI-153,Schoolcraft County,Michigan,52.4,1.9,113,50.5
MI-155,Shiawassee County,Michigan,59.4,3,123,56.4
MI-157,Tuscola County,Michigan,58.5,3,122,55.5
MI-159,Van Buren County,Michigan,60.2,2,118,58.2
MI-161,Washtenaw County,Michigan,59.9,3.2,123,56.7
MI-163,Wayne County,Michigan,60.9,3.3,125,57.6
MI-165,Wexford County,Michigan,57,3.9,127,53.1
MN-001,Aitkin County,Minnesota,52.9,3.4,120,49.5
MN-003,Anoka County,Minnesota,57,3.7,125,53.3
MN-005,Becker County,Minnesota,53.1,3.6,122,49.4
MN-007,Beltrami County,Minnesota,51.8,3.3,121,48.5
MN-009,Benton County,Minnesota,55,3.5,122,51.5
MN-011,Big Stone County,Minnesota,56.5,3,117,53.5
MN-013,Blue Earth County,Minnesota,57.3,2.2,117,55.1
MN-015,Brown County,Minnesota,57.5,2.2,117,55.3
MN-017,Carlton County,Minnesota,52.1,2.7,117,49.4
MN-019,Carver County,Minnesota,57.2,3.5,124,53.8
MN-021,Cass County,Minnesota,53.5,4.2,123,49.2
MN-023,Chippewa County,Minnesota,57,2.8,116,54.2
MN-025,Chisago County,Minnesota,56.4,3.4,124,53
MN-027,Clay County,Minnesota,53.9,3,118,50.9
MN-029,Clearwater County,Minnesota,51.9,3.4,122,48.6
MN-031,Cook County,Minnesota,48.3,2.3,119,46
MN-033,Cottonwood County,Minnesota,57.4,2.8,120,54.6
MN-035,Crow Wing County,Minnesota,54.3,4.3,123,50
MN-037,Dakota County,Minnesota,57.6,3.4,125,54.2
MN-039,Dodge County,Minnesota,57.2,3.6,126,53.6
MN-041,Douglas County,Minnesota,54.6,4.1,125,50.5
MN-043,Faribault County,Minnesota,57.9,2.6,121,55.2
MN-045,Fillmore County,Minnesota,57.3,2.9,123,54.4
MN-047,Freeborn County,Minnesota,57.7,3.4,123,54.3
MN-049,Goodhue County,Minnesota,57.4,3.4,126,53.9
MN-051,Grant County,Minnesota,55,3.4,121,51.6
MN-053,Hennepin County,Minnesota,57.4,3.8,125,53.6
MN-055,Houston County,Minnesota,58.2,3.3,125,54.9
MN-057,Hubbard County,Minnesota,53.2,4.1,124,49
MN-059,Isanti County,Minnesota,56.6,4.1,125,52.5
MN-061,Itasca County,Minnesota,52.3,3.7,123,48.6
MN-063,Jackson County,Minnesota,57.9,2.8,123,55
MN-065,Kanabec County,Minnesota,55.3,4.3,123,51.1
MN-067,Kandiyohi County,Minnesota,56.2,3.4,123,52.8
MN-069,Kittson County,Minnesota,50.9,3.3,118,47.5
MN-071,Koochiching County,Minnesota,51.3,3.2,119,48
MN-073,Lac qui Parle County,Minnesota,57,2.5,111,54.5
MN-075,Lake County,Minnesota,49.8,2.8,119,46.9
MN-077,Lake of the Woods County,Minnesota,51,3.4,120,47.6
MN-079,Le Sueur County,Minnesota,56.8,2.4,117,54.5
MN-081,Lincoln County,Minnesota,56.1,2.5,117,53.6
MN-083,Lyon County,Minnesota,57.2,2.6,117,54.6
MN-085,McLeod County,Minnesota,56.9,3.2,123,53.7
MN-087,Mahnomen County,Minnesota,52.1,3,119,49.1
MN-089,Marshall County,Minnesota,50.7,2.2,111,48.5
MN-091,Martin County,Minnesota,57.8,2.9,124,54.9
MN-093,Meeker County,Minnesota,56.2,3.4,124,52.8
MN-095,Mille Lacs County,Minnesota,55.2,4.2,123,50.9
MN-097,Morrison County,Minnesota,55,4.3,123,50.7
MN-099,Mower County,Minnesota,57.5,3.7,125,53.8
MN-101,Murray County,Minnesota,56.2,1.9,110,54.3
MN-103,Nicollet County,Minnesota,57,2,113,55
MN-105,Nobles County,Minnesota,57,1.8,110,55.1
MN-107,Norman County,Minnesota,52.6,2.1,114,50.4
MN-109,Olmsted County,Minnesota,57.5,3.6,125,54
MN-111,Otter Tail County,Minnesota,54,3.8,123,50.2
MN-113,Pennington County,Minnesota,50.9,2,110,48.8
MN-115,Pine County,Minnesota,54.1,3.2,120,50.8
MN-117,Pipestone County,Minnesota,56.3,1.8,107,54.5
MN-119,Polk County,Minnesota,52,2.3,115,49.7
MN-121,Pope County,Minnesota,55.4,3.9,123,51.5
MN-123,Ramsey County,Minnesota,57.4,3.6,125,53.8
MN-125,Red Lake County,Minnesota,51.5,2.3,115,49.2
MN-127,Redwood County,Minnesota,57.6,2.3,114,55.3
MN-129,Renville County,Minnesota,57.3,2.7,120,54.6
MN-131,Rice County,Minnesota,57.2,3.2,125,54
MN-133,Rock County,Minnesota,57.7,1.9,112,55.7
MN-135,Roseau County,Minnesota,50,2.6,114,47.3
MN-137,St. Louis County,Minnesota,51.6,3.6,120,48
MN-139,Scott County,Minnesota,57.5,3.3,123,54.2
MN-141,Sherburne County,Minnesota,55.8,3.3,123,52.5
MN-143,Sibley County,Minnesota,57.2,2.7,121,54.4
MN-145,Stearns County,Minnesota,55.1,3.6,122,51.5
MN-147,Steele County,Minnesota,57.2,3.3,124,53.9
MN-149,Stevens County,Minnesota,55.9,3.6,121,52.4
MN-151,Swift County,Minnesota,56.5,3.3,122,53.2
MN-153,Todd County,Minnesota,54.9,4.7,125,50.3
MN-155,Traverse County,Minnesota,55.5,2.7,112,52.9
MN-157,Wabasha County,Minnesota,57.9,3.7,126,54.2
MN-159,Wadena County,Minnesota,54.2,4.3,125,49.9
MN-161,Waseca County,Minnesota,57.2,2.8,121,54.4
MN-163,Washington County,Minnesota,56.9,3.2,124,53.7
MN-165,Watonwan County,Minnesota,57.6,2.5,120,55
MN-167,Wilkin County,Minnesota,54.7,3,116,51.7
MN-169,Winona County,Minnesota,57.7,3.6,125,54.1
MN-171,Wright County,Minnesota,56.4,3.5,124,53
MN-173,Yellow Medicine County,Minnesota,57.4,2.5,116,54.8
MS-001,Adams County,Mississippi,80,2.9,129,77.1
MS-003,Alcorn County,Mississippi,73.5,1.7,114,71.8
MS-005,Amite County,Mississippi,79.9,2.9,129,77
MS-007,Attala County,Mississippi,77.3,3,128,74.3
MS-009,Benton County,Mississippi,73.7,2,117,71.7
MS-011,Bolivar County,Mississippi,75.8,1.9,117,73.9
MS-013,Calhoun County,Mississippi,75.9,2.1,121,73.8
MS-015,Carroll County,Mississippi,77.4,3.4,128,74
MS-017,Chickasaw County,Mississippi,76.2,2.5,124,73.7
MS-019,Choctaw County,Mississippi,76.2,2.5,124,73.7
MS-021,Claiborne County,Mississippi,79.9,3.2,129,76.7
MS-023,Clarke County,Mississippi,79.4,2.9,129,76.4
MS-025,Clay County,Mississippi,77,2.8,127,74.2
MS-027,Coahoma County,Mississippi,75.9,2.9,127,73
MS-029,Copiah County,Mississippi,80.2,3.4,129,76.8
MS-031,Covington County,Mississippi,80.2,3,129,77.1
MS-033,DeSoto County,Mississippi,74.9,2.6,124,72.3
MS-035,Forrest County,Mississippi,80.4,2.5,128,77.9
MS-037,Franklin County,Mississippi,79.7,2.9,129,76.8
MS-039,George County,Mississippi,80.8,2.9,129,77.9
MS-041,Greene County,Mississippi,80,2.1,126,78
MS-043,Grenada County,Mississippi,76.8,2.6,126,74.1
MS-045,Hancock County,Mississippi,80.3,3.5,129,76.7
MS-047,Harrison County,Mississippi,80.3,3.3,129,76.9
MS-049,Hinds County,Mississippi,79.9,3.6,129,76.4
MS-051,Holmes County,Mississippi,78.2,3.6,128,74.6
MS-053,Humphreys County,Mississippi,78.3,3.3,128,74.9
MS-055,Issaquena County,Mississippi,78.7,3.3,128,75.4
MS-057,Itawamba County,Mississippi,75,1.8,116,73.2
MS-059,Jackson County,Mississippi,80.8,3.6,129,77.1
MS-061,Jasper County,Mississippi,79.4,3.1,129,76.3
MS-063,Jefferson County,Mississippi,79.7,3,129,76.7
MS-065,Jefferson Davis County,Mississippi,80.2,3.2,129,77
MS-067,Jones County,Mississippi,80,2.7,129,77.3
